,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalMntSpent,TotalNumPurchases,Total_Acc_Cmp,Partner,Children,Education_Level,Years_Customer,Days_Customer
773,51267,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,36,270,15,0,1,2,Graduate,1,403
774,46524,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,53,177,9,0,0,1,Graduate,1,581
775,45183,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,52,315,13,1,0,0,Postgraduate,1,685
776,70421,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,60,767,23,0,1,1,Postgraduate,0,161
777,60161,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,49,1071,26,0,0,1,Undergraduate,2,774
778,73926,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,41,1580,24,0,1,0,Graduate,1,671
779,19329,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,46,60,10,0,1,1,Graduate,1,357
780,61872,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,44,573,21,0,1,1,Postgraduate,1,358
781,46984,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,58,41,5,0,0,2,Graduate,1,620
782,34838,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,63,170,10,0,1,2,Graduate,1,686
783,82716,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,70,1167,28,0,0,0,Postgraduate,1,574
784,48192,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,56,1526,25,4,1,0,Graduate,1,550
785,49681,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,38,458,21,0,1,2,Postgraduate,1,604
786,56850,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,43,63,6,0,1,1,Postgraduate,0,258
787,55267,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,57,405,17,0,1,1,Graduate,1,411
788,59666,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,42,1027,20,1,1,2,Graduate,1,624
789,72504,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,42,1478,22,0,0,1,Graduate,1,550
790,26872,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,33,72,5,0,1,0,Graduate,1,416
791,21359,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,42,48,7,1,0,1,Graduate,1,595
792,73170,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,39,726,16,0,0,0,Graduate,0,189
793,52750,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,59,860,27,0,1,1,Postgraduate,1,613
794,91820,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,28,1497,22,0,1,0,Postgraduate,1,378
795,65968,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,44,495,18,0,1,1,Postgraduate,0,1
796,30772,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,38,20,4,0,1,2,Graduate,0,3
797,22507,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,60,570,19,0,0,0,Graduate,2,742
798,65685,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,42,769,21,0,1,1,Graduate,0,252
799,25804,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,36,55,7,0,1,1,Undergraduate,1,696
800,76412,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,0,1,34,1808,18,3,0,0,Postgraduate,1,580
801,22063,43,7,10,13,3,11,11,2,2,0,3,7,0,0,0,0,0,0,0,42,55,7,0,1,1,Graduate,1,485
802,57091,0,464,5,64,7,0,37,1,7,3,7,5,0,0,0,0,1,0,1,53,577,18,2,0,0,Graduate,0,174
803,22419,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,0,51,162,8,0,1,0,Graduate,1,597
804,87771,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,1,55,1957,20,5,1,1,Graduate,1,563
805,78353,51,752,122,476,39,153,34,1,10,2,11,8,0,0,0,0,0,0,0,55,1576,24,0,0,1,Undergraduate,1,599
806,93404,97,1279,15,287,20,0,15,3,3,4,7,5,0,1,1,0,0,0,0,60,1616,17,2,1,3,Graduate,1,519
807,37859,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,0,52,36,6,0,0,3,Graduate,1,370
808,80995,83,860,28,409,73,56,56,1,8,9,4,4,0,0,0,0,0,0,0,56,1482,22,0,0,1,Postgraduate,1,396
809,16529,23,3,0,5,13,0,1,1,1,0,3,6,0,0,0,0,0,0,0,30,22,5,0,1,1,Graduate,0,337
810,55412,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,38,63,6,0,0,2,Postgraduate,1,379
811,48789,94,351,16,156,7,5,145,1,6,4,7,6,0,0,0,0,0,0,0,22,680,18,0,0,0,Graduate,2,788
812,56575,42,421,5,90,0,16,10,3,7,3,7,5,0,0,0,0,0,0,0,47,542,20,0,1,2,Postgraduate,1,580
813,25130,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,34,50,7,0,1,1,Undergraduate,1,664
814,35441,94,25,1,9,2,1,1,2,1,0,3,8,0,0,0,0,0,0,0,47,39,6,0,1,2,Graduate,1,660
815,71391,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,0,58,1043,28,0,1,1,Graduate,1,617
816,49494,46,191,9,97,0,6,82,2,6,1,5,7,0,0,0,0,0,0,0,42,385,14,0,0,1,Postgraduate,1,590
817,81702,98,563,50,774,28,31,187,1,7,7,12,3,0,0,0,0,0,0,0,34,1633,27,0,0,0,Graduate,2,804
818,45889,42,31,0,6,0,1,8,1,1,0,3,6,0,0,0,0,0,0,0,34,46,5,0,0,1,Undergraduate,1,667
819,56628,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,37,761,20,1,0,1,Graduate,0,260
820,34026,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,64,76,9,0,1,2,Graduate,1,577
821,40049,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,40,290,14,0,1,1,Graduate,2,737
822,34176,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,26,89,11,0,0,1,Graduate,0,1
823,19419,76,2,14,28,16,3,7,4,4,0,3,9,0,0,0,0,0,0,0,33,70,11,0,1,1,Graduate,2,786
824,82504,2,362,50,431,134,35,54,1,3,6,7,1,0,0,0,0,0,0,0,54,1066,17,0,1,0,Undergraduate,1,497
825,81205,43,724,74,929,97,55,130,1,5,6,7,2,1,0,1,0,1,0,1,44,2009,19,4,1,0,Graduate,0,327
826,61618,27,605,91,399,0,45,205,2,3,6,8,3,0,0,0,0,0,0,0,23,1345,19,0,0,0,Undergraduate,2,798
827,55284,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,58,764,23,0,0,1,Postgraduate,2,712
828,49980,79,104,1,54,13,9,14,2,3,1,5,5,0,0,0,0,0,0,0,51,195,11,0,0,1,Graduate,1,409
829,15072,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,0,34,53,11,0,1,2,Graduate,1,427
830,49166,17,224,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,40,368,13,0,0,1,Graduate,1,541
831,65324,0,384,0,102,21,32,5,3,6,2,9,4,0,0,0,0,0,0,0,60,544,20,0,1,1,Postgraduate,0,35
832,82347,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,57,1853,25,2,1,0,Undergraduate,2,908
833,30843,43,24,0,2,0,0,9,2,1,1,2,5,1,0,0,0,0,0,0,48,35,6,1,1,2,Postgraduate,0,194
834,46374,1,408,0,21,0,0,17,3,7,1,7,8,0,1,0,1,0,0,1,40,446,18,3,1,1,Postgraduate,0,264
835,60474,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,35,1180,31,0,0,1,Graduate,1,701
836,38576,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,0,41,41,5,0,1,1,Postgraduate,0,247
837,55357,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,29,727,22,0,1,2,Graduate,1,655
838,37758,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,48,40,6,0,1,2,Graduate,2,970
839,85710,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,0,25,1062,26,1,1,0,Undergraduate,1,580
840,23228,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,45,40,7,0,1,1,Graduate,0,314
841,44602,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,45,292,17,0,1,2,Postgraduate,0,294
842,7500,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,0,27,15,4,0,1,0,Graduate,1,461
843,38683,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,0,25,341,17,0,1,1,Undergraduate,2,970
844,49514,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,39,369,13,0,0,1,Undergraduate,1,354
845,57906,29,243,11,119,10,3,15,3,4,2,8,4,0,0,0,0,0,0,0,41,401,17,0,1,1,Postgraduate,1,395
846,43456,0,275,11,68,25,7,7,3,5,1,8,5,0,0,0,0,0,0,0,48,393,17,0,0,1,Postgraduate,1,620
847,19485,80,6,0,4,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,28,10,4,0,0,2,Postgraduate,1,438
848,53172,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,36,486,16,0,1,1,Graduate,1,549
849,30545,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,35,69,7,0,1,1,Graduate,2,780
850,70123,27,1308,0,396,23,0,0,1,5,7,4,3,0,1,0,0,1,0,0,31,1727,17,2,1,0,Postgraduate,1,434
851,62450,61,515,47,267,62,66,38,2,5,5,4,3,0,1,0,0,0,0,0,55,995,16,1,0,1,Graduate,0,188
852,21675,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,38,45,10,0,1,1,Graduate,0,30
853,42395,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,33,182,12,0,0,2,Undergraduate,0,246
854,61346,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,36,989,23,0,1,1,Postgraduate,1,544
855,80812,95,769,22,500,210,143,33,1,4,8,5,2,1,0,1,1,0,0,0,61,1677,18,3,1,0,Graduate,1,445
856,42835,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,43,595,23,0,0,2,Postgraduate,1,524
857,39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,156,9,0,1,1,Graduate,1,660
858,86424,12,387,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,58,1226,28,0,0,0,Postgraduate,0,216
859,17117,96,12,23,38,30,18,7,4,3,1,3,9,0,0,0,0,0,0,0,36,128,11,0,1,1,Undergraduate,1,688
860,24762,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,42,86,9,2,0,1,Graduate,0,65
861,35797,16,27,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,39,68,7,0,1,1,Graduate,2,781
862,36627,78,9,1,5,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,39,16,4,0,0,2,Graduate,1,501
863,51111,83,22,0,19,6,5,3,2,2,0,3,6,0,0,0,0,0,0,0,33,55,7,0,1,2,Undergraduate,0,170
864,86857,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,42,2114,22,1,0,0,Postgraduate,2,727
865,82072,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,44,2018,19,0,1,0,Postgraduate,1,667
866,46231,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0,61,263,15,0,0,3,Postgraduate,2,740
867,42243,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,55,55,7,0,1,2,Graduate,1,389
868,51195,46,230,14,156,82,24,58,8,9,2,5,8,0,0,0,0,0,0,0,52,564,24,0,1,2,Graduate,1,701
869,68092,7,852,60,207,78,36,48,2,2,6,10,5,0,0,0,0,0,0,0,36,1281,20,0,0,0,Postgraduate,1,355
870,31814,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,41,83,7,1,1,1,Graduate,1,460
871,51390,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,49,353,18,0,0,2,Postgraduate,2,849
872,76630,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0,31,1003,25,0,1,0,Graduate,0,326
873,26868,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,23,14,4,0,0,1,Undergraduate,0,220
874,48948,53,437,8,206,160,49,42,2,7,10,5,6,1,0,0,0,0,0,1,71,902,24,2,0,0,Postgraduate,1,703
875,55260,81,825,8,53,11,0,242,2,8,10,5,6,0,0,0,0,0,0,0,42,1139,25,0,0,1,Postgraduate,2,724
876,64090,8,316,58,161,76,51,135,1,6,9,4,5,0,0,0,0,0,0,1,58,797,20,1,1,1,Graduate,1,516
877,78331,97,756,138,354,160,169,61,2,10,6,7,4,0,0,0,0,0,0,0,56,1638,25,0,0,1,Graduate,0,317
878,37087,50,194,55,134,15,0,3,3,4,2,8,6,0,0,0,0,0,0,0,40,401,17,0,1,1,Postgraduate,1,393
879,21846,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,28,84,11,0,0,1,Graduate,1,410
880,81320,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,56,928,18,0,1,0,Graduate,1,552
881,54137,46,171,0,11,0,1,20,2,4,1,4,6,0,0,0,0,0,0,0,44,203,11,0,0,1,Graduate,1,477
882,66825,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,47,858,16,0,1,0,Graduate,1,510
883,57100,19,181,21,69,39,3,96,1,3,3,6,3,0,0,0,0,0,0,0,41,409,13,0,1,0,Graduate,1,603
884,58917,10,151,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,45,282,16,0,1,3,Graduate,1,622
885,85072,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,37,1423,18,0,0,0,Graduate,0,93
886,86429,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,1,53,1449,18,2,0,0,Graduate,1,380
887,45684,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,43,28,4,0,0,1,Graduate,1,662
888,47889,94,29,0,29,0,5,4,1,2,0,3,5,0,0,0,0,0,0,0,40,67,6,0,1,1,Graduate,0,249
889,45921,23,102,9,49,24,3,12,1,2,1,6,4,0,0,0,0,0,0,0,28,199,10,0,1,0,Postgraduate,0,64
890,78420,75,604,28,674,91,28,28,1,3,10,8,1,0,0,0,0,0,0,0,48,1453,22,0,0,0,Postgraduate,1,525
891,75114,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,22,1253,19,0,1,0,Graduate,1,513
892,52278,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,1,51,1198,31,1,0,1,Postgraduate,1,680
893,35641,11,63,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,0,1,42,178,10,1,1,1,Postgraduate,1,510
894,95529,29,770,29,890,250,27,24,1,7,3,7,3,0,0,1,0,0,0,1,20,1990,18,2,0,0,Graduate,2,999
895,62820,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,60,976,14,0,1,0,Graduate,1,396
896,73113,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0,54,1001,15,0,1,0,Postgraduate,1,345
897,84169,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,1,32,1919,20,3,1,0,Postgraduate,1,516
898,42607,30,156,29,56,30,32,47,2,3,2,7,3,0,0,0,0,0,0,0,60,350,14,0,0,1,Undergraduate,1,384
899,74637,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,60,1650,25,1,0,0,Postgraduate,1,567
900,46015,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,59,46,5,2,1,2,Postgraduate,0,237
901,72354,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,21,1228,19,0,0,0,Graduate,1,598
902,39858,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,45,95,7,1,0,1,Postgraduate,1,681
903,34469,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,66,62,9,0,1,2,Postgraduate,0,245
904,83033,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,28,1761,26,1,1,1,Graduate,0,202
905,24401,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,35,467,16,0,1,0,Postgraduate,2,827
906,77583,93,372,23,384,250,12,108,1,4,5,9,2,0,0,0,1,0,0,0,36,1149,19,1,1,0,Graduate,0,65
907,74116,53,871,111,704,145,55,166,1,4,4,10,2,0,1,0,0,0,0,0,32,2052,19,1,0,0,Undergraduate,1,341
908,74293,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,21,1127,16,0,0,0,Graduate,0,245
909,68397,6,760,80,466,17,13,80,1,6,9,5,3,0,0,0,0,0,0,0,38,1416,21,0,1,1,Postgraduate,1,384
910,79632,42,471,0,510,99,21,12,1,6,4,9,2,0,0,0,0,0,0,0,40,1113,20,0,1,0,Postgraduate,0,124
911,46107,78,31,9,27,16,9,33,1,1,1,4,3,0,0,0,0,0,0,0,25,125,7,0,0,1,Graduate,0,65
912,64950,29,819,0,72,12,0,63,2,11,2,10,7,0,1,0,0,0,0,0,63,966,25,1,0,1,Postgraduate,2,728
913,25443,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,25,32,5,0,1,1,Undergraduate,2,714
914,75127,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,62,833,19,0,0,0,Graduate,0,198
915,32892,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,43,46,8,0,1,1,Postgraduate,0,195
916,71796,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,43,960,17,0,1,0,Graduate,1,408
917,67536,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,0,1,0,0,0,44,1829,30,1,1,1,Postgraduate,1,563
918,55239,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,43,779,26,0,0,1,Graduate,1,510
919,60554,8,588,7,76,110,15,15,2,8,4,9,6,0,0,0,0,0,0,0,39,811,23,0,0,1,Postgraduate,1,454
920,64831,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,62,1120,22,0,0,2,Undergraduate,1,426
921,56067,51,517,12,54,16,6,120,2,7,4,7,5,0,0,0,0,0,0,0,52,725,20,0,1,1,Postgraduate,1,504
922,82025,76,267,98,606,48,70,98,1,3,2,6,1,0,0,1,0,0,0,1,31,1187,12,2,0,0,Graduate,1,557
923,94384,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,61,2302,18,4,1,0,Graduate,1,612
924,14906,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0,28,66,9,0,0,0,Undergraduate,2,714
925,51563,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,27,1250,19,2,1,0,Postgraduate,2,1061
926,57937,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,32,683,20,0,1,1,Undergraduate,0,293
927,68274,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,35,305,13,0,0,2,Graduate,1,432
928,39771,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0,37,50,6,0,1,1,Graduate,1,542
929,67893,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,39,995,16,0,0,1,Undergraduate,2,1061
930,27922,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,35,41,6,0,1,1,Postgraduate,0,62
931,52190,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,38,77,9,1,1,2,Postgraduate,0,123
932,44051,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,1,41,171,12,1,0,2,Postgraduate,1,676
933,42767,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,0,43,131,7,0,0,2,Postgraduate,1,396
934,46106,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,0,38,54,5,0,1,2,Postgraduate,0,31
935,16927,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,0,38,53,12,0,1,2,Postgraduate,1,430
936,59754,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,1,49,475,16,1,1,1,Graduate,2,1059
937,53700,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,0,62,694,22,0,0,1,Graduate,2,841
938,59041,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,0,41,96,8,0,1,2,Graduate,0,154
939,54237,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,0,57,361,16,0,0,1,Postgraduate,1,588
940,70647,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,47,1079,26,0,0,1,Graduate,2,806
941,52597,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,52,578,20,0,0,1,Postgraduate,0,154
942,41021,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,45,64,7,1,1,1,Postgraduate,2,706
943,40233,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,0,39,149,13,0,1,1,Postgraduate,1,418
944,50183,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,0,34,231,17,0,1,2,Graduate,0,164
945,54753,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0,55,728,21,0,1,1,Graduate,1,362
946,92955,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,1,41,1778,23,3,1,0,Graduate,1,474
947,33471,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,0,41,93,10,0,1,1,Graduate,2,726
948,34596,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,1,40,23,4,1,1,1,Postgraduate,1,602
949,44010,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,0,34,662,24,0,1,1,Graduate,2,784
950,84219,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,26,1198,18,0,1,0,Graduate,0,307
951,40706,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,46,81,11,0,1,3,Postgraduate,1,688
952,15716,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,0,26,92,10,0,1,1,Undergraduate,2,725
953,59052,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,0,55,491,18,0,0,1,Undergraduate,1,384
954,80573,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,43,1564,24,0,1,0,Postgraduate,2,783
955,83715,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,0,52,926,24,0,1,0,Graduate,0,279
956,82576,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,55,1910,19,1,1,0,Postgraduate,2,1063
957,56962,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,49,411,21,0,1,3,Postgraduate,1,391
958,35704,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,62,94,9,0,1,2,Graduate,0,280
959,53103,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,60,1085,28,1,1,1,Graduate,1,362
960,46779,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,54,23,4,0,0,2,Undergraduate,1,364
961,4861,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,49,6,0,0,0,0,Graduate,0,167
962,33462,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,0,35,54,6,0,0,1,Postgraduate,1,516
963,63693,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,36,1150,29,0,0,1,Graduate,1,418
964,80763,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,1,64,1415,23,3,1,0,Graduate,1,478
965,65352,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,0,40,405,16,0,1,1,Postgraduate,1,472
966,82170,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,36,1908,19,0,1,0,Postgraduate,1,376
967,75759,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,1,45,2486,26,4,1,0,Graduate,1,407
968,79689,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,38,1315,27,0,0,0,Undergraduate,1,366
969,35340,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,0,58,45,7,0,0,2,Postgraduate,0,160
970,85683,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,1,60,1789,17,5,0,0,Graduate,0,260
971,24884,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,42,19,4,0,1,1,Undergraduate,2,737
972,42021,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,33,573,22,1,1,1,Postgraduate,2,827
973,64449,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,25,805,24,0,0,1,Graduate,0,291
974,64587,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,0,60,108,8,0,0,2,Graduate,0,167
975,34824,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,19,23,4,0,0,0,Graduate,0,255
976,75437,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,36,1493,23,1,1,0,Graduate,1,451
977,26091,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,57,89,9,0,1,2,Graduate,0,284
978,52845,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,41,936,25,1,1,1,Graduate,1,480
979,46086,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,58,343,16,0,0,1,Graduate,1,635
980,78028,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,58,528,20,3,0,1,Postgraduate,2,788
981,95169,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,1,27,1901,12,3,0,0,Postgraduate,1,452
982,56337,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1,33,724,22,3,1,2,Undergraduate,1,619
